date,WS50M,T2M,PS,WS10M
04/11/2016 01:00,8.43,18.1,98.5,4.3
04/11/2016 02:00,8.6,17.73,98.46,4.47
04/11/2016 03:00,8.52,17.35,98.45,4.44
04/11/2016 04:00,8.37,16.89,98.45,4.32
04/11/2016 05:00,8.3,16.48,98.48,4.28
04/11/2016 06:00,8.2,16.26,98.52,4.29
04/11/2016 07:00,7.32,18.19,98.55,5.55
04/11/2016 08:00,5.3,20.28,98.61,4.79
04/11/2016 09:00,5.85,23.76,98.64,4.88
04/11/2016 10:00,6.93,27.61,98.64,6.07
04/11/2016 11:00,5.79,29.29,98.57,5.18
04/11/2016 12:00,4.81,30.25,98.49,4.31
04/11/2016 13:00,4.15,30.76,98.42,3.7
04/11/2016 14:00,3.8,30.82,98.35,3.36
04/11/2016 15:00,3.45,30.36,98.29,3.04
04/11/2016 16:00,2.76,28.58,98.26,1.81
04/11/2016 17:00,1.69,26.68,98.28,1.2
04/11/2016 18:00,0.81,26.05,98.36,0.61
04/11/2016 19:00,1.37,24.92,98.41,0.97
04/11/2016 20:00,2.4,23.53,98.41,1.64
04/11/2016 21:00,3.34,22.31,98.37,2.15
04/11/2016 22:00,3.87,21.43,98.34,2.41
04/11/2016 23:00,4.48,20.78,98.3,2.64
05/11/2016 00:00,5.06,20.44,98.27,2.74
05/11/2016 01:00,5.23,19.95,98.25,2.74
05/11/2016 02:00,5.29,19.31,98.23,2.78
05/11/2016 03:00,5.56,18.8,98.22,2.95
05/11/2016 04:00,5.52,18.36,98.24,2.99
05/11/2016 05:00,5.21,17.77,98.27,2.86
05/11/2016 06:00,5.09,17.09,98.32,2.75
05/11/2016 07:00,4.84,18.25,98.38,3.78
05/11/2016 08:00,4.2,20.05,98.44,3.92
05/11/2016 09:00,3.94,23.05,98.47,3.63
05/11/2016 10:00,4.44,26.11,98.45,4.03
05/11/2016 11:00,5.41,27.75,98.42,4.84
05/11/2016 12:00,5.67,27.93,98.37,4.99
05/11/2016 13:00,5.42,28.12,98.31,4.77
05/11/2016 14:00,4.82,28.03,98.25,4.22
05/11/2016 15:00,4.36,27.61,98.21,3.64
05/11/2016 16:00,4.5,25.98,98.2,2.35
05/11/2016 17:00,4.95,23.7,98.22,2.7
05/11/2016 18:00,5.85,22.86,98.28,3
05/11/2016 19:00,6.45,22.44,98.32,3.17
05/11/2016 20:00,6.79,21.9,98.33,3.33
05/11/2016 21:00,7.57,21.64,98.35,3.9
05/11/2016 22:00,8.51,21.69,98.38,5.02
05/11/2016 23:00,9.4,21.79,98.38,6.25
06/11/2016 00:00,9.69,21.65,98.36,6.65
06/11/2016 01:00,9.6,21.46,98.34,6.63
06/11/2016 02:00,9.06,21.17,98.31,6.18
06/11/2016 03:00,8.49,20.78,98.28,5.75
06/11/2016 04:00,7.91,20.37,98.29,5.37
06/11/2016 05:00,7.59,19.99,98.33,5.18
06/11/2016 06:00,7.52,19.84,98.39,5.26
06/11/2016 07:00,6.69,20.4,98.45,5.27
06/11/2016 08:00,5.95,22.21,98.5,5.08
06/11/2016 09:00,6.39,25,98.52,5.49
06/11/2016 10:00,6.04,27.08,98.46,5.37
06/11/2016 11:00,5.34,28.34,98.36,4.85
06/11/2016 12:00,4.72,28.51,98.25,4.3
06/11/2016 13:00,4.54,28.19,98.17,4.08
06/11/2016 14:00,4.91,27.92,98.13,4.32
06/11/2016 15:00,5.52,27.44,98.13,4.71
06/11/2016 16:00,5.82,26.69,98.13,4.11
06/11/2016 17:00,6.35,25.26,98.16,3.29
06/11/2016 18:00,7.26,24.88,98.2,4.17
06/11/2016 19:00,7.87,24.5,98.24,5.13
06/11/2016 20:00,7.93,23.93,98.27,5.49
06/11/2016 21:00,7.01,23.28,98.27,4.8
06/11/2016 22:00,6.04,22.64,98.24,3.59
06/11/2016 23:00,5.43,22,98.18,2.84
07/11/2016 00:00,5.53,21.4,98.13,2.76
07/11/2016 01:00,6.04,21.05,98.09,3.13
07/11/2016 02:00,6.53,20.73,98.07,3.71
07/11/2016 03:00,6.83,20.23,98.07,4.17
07/11/2016 04:00,6.35,19.63,98.07,3.92
07/11/2016 05:00,4.58,18.83,98.08,2.32
07/11/2016 06:00,3.78,18.52,98.11,1.92
07/11/2016 07:00,4.21,19.63,98.16,3.35
07/11/2016 08:00,5.6,21.4,98.23,4.71
07/11/2016 09:00,7.13,23.36,98.25,6.1
07/11/2016 10:00,8.44,25.02,98.23,7.27
07/11/2016 11:00,9.54,26.31,98.16,8.23
07/11/2016 12:00,10.51,27.12,98.1,9.05
07/11/2016 13:00,11.31,27.44,98.04,9.69
07/11/2016 14:00,11.7,27.28,98,9.93
07/11/2016 15:00,11.4,26.61,97.99,9.53
07/11/2016 16:00,10.44,25.65,97.98,8.38
07/11/2016 17:00,9.28,24.6,98,6.68
07/11/2016 18:00,8.4,23.95,98.05,5.77
07/11/2016 19:00,7.59,23.37,98.08,4.94
07/11/2016 20:00,7.09,22.76,98.09,4.34
07/11/2016 21:00,6.93,21.99,98.09,3.91
07/11/2016 22:00,6.82,21.31,98.09,3.66
07/11/2016 23:00,6.83,20.7,98.08,3.67
08/11/2016 00:00,7.38,20.11,98.07,4.04
08/11/2016 01:00,7.43,19.28,98.06,4.08
08/11/2016 02:00,7.2,18.44,98.05,3.87
08/11/2016 03:00,7.19,17.71,98.06,3.82
08/11/2016 04:00,7.1,17.11,98.08,3.83
08/11/2016 05:00,6.57,16.31,98.13,3.41
08/11/2016 06:00,6.16,15.65,98.2,3.19
08/11/2016 07:00,5.77,16.82,98.3,4.79
08/11/2016 08:00,7.03,18.85,98.41,6.19
08/11/2016 09:00,7.83,20.73,98.51,7.13
08/11/2016 10:00,8.27,22.08,98.55,7.63
08/11/2016 11:00,8.43,23.08,98.54,7.81
08/11/2016 12:00,8.49,23.73,98.51,7.86
08/11/2016 13:00,8.6,23.98,98.47,7.91
08/11/2016 14:00,8.74,23.76,98.46,7.94
08/11/2016 15:00,9.03,22.98,98.49,8.05
08/11/2016 16:00,9.33,21.55,98.57,7.86
08/11/2016 17:00,9.37,19.37,98.66,6.6
08/11/2016 18:00,9.5,17.9,98.77,6.6
08/11/2016 19:00,9.54,16.79,98.89,6.81
08/11/2016 20:00,9.12,15.62,98.98,6.45
08/11/2016 21:00,8.82,14.59,99.05,6.12
08/11/2016 22:00,8.7,13.7,99.08,5.91
08/11/2016 23:00,8.69,12.72,99.08,5.66
09/11/2016 00:00,8.82,11.81,99.08,5.65
09/11/2016 01:00,8.9,11.07,99.07,5.7
09/11/2016 02:00,8.74,10.42,99.05,5.53
09/11/2016 03:00,8.4,9.77,99.04,5.12
09/11/2016 04:00,7.95,9.08,99.04,4.54
09/11/2016 05:00,7.52,8.37,99.09,4.02
09/11/2016 06:00,7.13,7.83,99.16,3.71
09/11/2016 07:00,6.02,9.45,99.24,4.92
09/11/2016 08:00,6.61,12.12,99.31,5.54
09/11/2016 09:00,7.53,15.26,99.35,6.66
09/11/2016 10:00,7.01,17.35,99.33,6.29
09/11/2016 11:00,6.95,19.11,99.26,6.26
09/11/2016 12:00,7.14,20.45,99.15,6.43
09/11/2016 13:00,7.29,21.26,99.05,6.57
09/11/2016 14:00,7.34,21.47,99,6.59
09/11/2016 15:00,7.31,20.98,98.97,6.47
09/11/2016 16:00,7.27,19.37,98.96,5.39
09/11/2016 17:00,8.19,15.16,98.98,4.1
09/11/2016 18:00,9.28,13.88,99.03,4.8
09/11/2016 19:00,9.46,13.02,99.08,5.07
09/11/2016 20:00,9.18,12.05,99.1,4.9
09/11/2016 21:00,8.85,11.16,99.12,4.63
09/11/2016 22:00,8.61,10.4,99.11,4.45
09/11/2016 23:00,8.38,9.73,99.08,4.3
10/11/2016 00:00,8.2,9.13,99.05,4.19
10/11/2016 01:00,8.09,8.6,99.01,4.13
10/11/2016 02:00,7.83,8.05,98.96,3.96
10/11/2016 03:00,7.42,7.48,98.92,3.73
10/11/2016 04:00,7.09,7.01,98.91,3.57
10/11/2016 05:00,6.95,6.63,98.92,3.51
10/11/2016 06:00,7,6.42,98.94,3.52
10/11/2016 07:00,6.39,8.94,98.97,4.79
10/11/2016 08:00,4.64,11.59,98.99,4.33
10/11/2016 09:00,6.02,15.73,98.99,5.11
10/11/2016 10:00,6.92,18.9,98.95,6.09
10/11/2016 11:00,6.8,20.8,98.84,6.03
10/11/2016 12:00,6.45,22.26,98.72,5.74
10/11/2016 13:00,6.23,23.22,98.63,5.56
10/11/2016 14:00,6.31,23.63,98.56,5.62
10/11/2016 15:00,6.43,23.4,98.54,5.63
10/11/2016 16:00,6.67,21.48,98.52,4.14
10/11/2016 17:00,7.91,17.21,98.54,3.96
10/11/2016 18:00,9,16.19,98.57,4.46
10/11/2016 19:00,9.32,15.49,98.6,4.68
10/11/2016 20:00,9.25,14.71,98.6,4.65
10/11/2016 21:00,9.08,13.91,98.6,4.57
10/11/2016 22:00,8.83,13.23,98.59,4.44
10/11/2016 23:00,8.48,13.29,98.57,4.44
11/11/2016 00:00,8.09,13.29,98.54,4.43
11/11/2016 01:00,7.75,12.77,98.51,4.15
11/11/2016 02:00,7.45,12.48,98.49,3.95
11/11/2016 03:00,7.08,12.42,98.47,3.85
11/11/2016 04:00,6.94,12.3,98.47,3.83
11/11/2016 05:00,7.14,12.26,98.47,4.19
11/11/2016 06:00,7.28,12.23,98.49,4.53
11/11/2016 07:00,6.85,12.87,98.51,5.32
11/11/2016 08:00,5.95,13.98,98.55,5.28
11/11/2016 09:00,6.16,15.81,98.55,5.35
11/11/2016 10:00,8.14,18.38,98.52,6.93
11/11/2016 11:00,8.25,20.23,98.47,7.17
11/11/2016 12:00,7.88,21.46,98.4,6.91
11/11/2016 13:00,7.8,22.33,98.34,6.86
11/11/2016 14:00,8.09,22.87,98.31,7.09
11/11/2016 15:00,8.47,22.68,98.29,7.27
11/11/2016 16:00,8.35,21.42,98.28,6.12
11/11/2016 17:00,8.57,18.21,98.3,4.37
11/11/2016 18:00,9.31,17.24,98.34,4.88
11/11/2016 19:00,9.58,16.49,98.38,5.2
11/11/2016 20:00,9.55,15.7,98.4,5.28
11/11/2016 21:00,9.49,14.87,98.41,5.25
11/11/2016 22:00,9.45,14.12,98.4,5.25
11/11/2016 23:00,9.4,13.38,98.37,5.23
12/11/2016 00:00,9.38,12.78,98.35,5.29
12/11/2016 01:00,9.45,12.28,98.33,5.49
12/11/2016 02:00,9.54,11.83,98.31,5.75
12/11/2016 03:00,9.56,11.37,98.29,5.92
12/11/2016 04:00,9.58,10.93,98.28,6.04
12/11/2016 05:00,9.59,10.54,98.31,6.14
12/11/2016 06:00,9.5,10.18,98.35,6.13
12/11/2016 07:00,8.66,11.27,98.38,6.93
12/11/2016 08:00,7.33,13.68,98.41,6.57
12/11/2016 09:00,9.13,17.76,98.42,7.67
12/11/2016 10:00,9.52,21.62,98.38,8.26
12/11/2016 11:00,8.05,24.23,98.31,7.11
12/11/2016 12:00,6.76,25.83,98.21,6.06
12/11/2016 13:00,6.31,26.64,98.12,5.72
12/11/2016 14:00,6.54,26.77,98.05,5.89
12/11/2016 15:00,7.36,26.18,98.03,6.3
12/11/2016 16:00,8.89,23.7,98.04,5.55
12/11/2016 17:00,11.05,20.89,98.08,6.58
12/11/2016 18:00,11.98,19.84,98.14,8.02
12/11/2016 19:00,12.11,18.77,98.21,8.44
12/11/2016 20:00,11.88,17.79,98.24,8.44
12/11/2016 21:00,11.51,16.94,98.25,8.18
12/11/2016 22:00,11.39,16.41,98.23,8.06
12/11/2016 23:00,10.97,15.77,98.19,7.7
13/11/2016 00:00,10.22,15.07,98.16,7.09
13/11/2016 01:00,9.71,14.45,98.12,6.52
13/11/2016 02:00,9.47,14.05,98.09,6.22
13/11/2016 03:00,9.16,13.62,98.06,5.91
13/11/2016 04:00,8.82,13.14,98.06,5.64
13/11/2016 05:00,8.46,12.62,98.09,5.39
13/11/2016 06:00,8.13,12.17,98.12,5.22
13/11/2016 07:00,7.33,12.87,98.16,5.91
13/11/2016 08:00,6.21,14.64,98.2,5.62
13/11/2016 09:00,6.02,17.9,98.22,5.44
13/11/2016 10:00,6.14,21.76,98.2,5.48
13/11/2016 11:00,5.61,24.84,98.13,4.95
13/11/2016 12:00,4.82,27.1,98.04,4.18
13/11/2016 13:00,4.05,28.46,97.95,3.48
13/11/2016 14:00,3.59,29,97.89,3.05
13/11/2016 15:00,3.04,28.37,97.86,2.14
13/11/2016 16:00,2.88,25.17,97.86,1.73
13/11/2016 17:00,3.77,22.51,97.88,2.31
13/11/2016 18:00,4.74,20.91,97.94,2.81
13/11/2016 19:00,5.49,19.64,97.98,3.21
13/11/2016 20:00,6.38,18.66,98,3.6
13/11/2016 21:00,7.66,18.15,97.99,4
13/11/2016 22:00,8.77,17.95,97.99,4.39
13/11/2016 23:00,9.24,17.63,97.97,4.82
14/11/2016 00:00,9.12,17.54,97.95,5.4
14/11/2016 01:00,8.61,17.01,97.93,5.23
14/11/2016 02:00,8.15,16.3,97.9,4.84
14/11/2016 03:00,8.04,15.45,97.89,4.51
14/11/2016 04:00,8.06,15.1,97.9,4.6
14/11/2016 05:00,7.94,15.13,97.93,4.73
14/11/2016 06:00,7.69,14.9,97.99,4.52
14/11/2016 07:00,6.92,16.08,98.05,4.84
14/11/2016 08:00,5.19,17.99,98.1,4.63
14/11/2016 09:00,3.61,20.47,98.14,3.35
14/11/2016 10:00,3.44,24.12,98.13,3
14/11/2016 11:00,4.19,27.76,98.07,3.66
14/11/2016 12:00,5.18,29.86,97.99,4.58
14/11/2016 13:00,5.87,30.56,97.93,5.24
14/11/2016 14:00,6.16,30.34,97.9,5.46
14/11/2016 15:00,6.11,29.36,97.88,5.14
14/11/2016 16:00,6.07,25.73,97.91,3.2
14/11/2016 17:00,6.28,22.09,97.96,3.48
14/11/2016 18:00,6.13,20.76,98.03,3.43
14/11/2016 19:00,5.63,19.87,98.08,3.26
14/11/2016 20:00,4.93,19.26,98.11,2.98
14/11/2016 21:00,4.26,19.05,98.12,2.66
14/11/2016 22:00,3.67,18.97,98.1,2.37
14/11/2016 23:00,3.21,18.98,98.07,2.11
15/11/2016 00:00,2.78,18.95,98.04,1.87
15/11/2016 01:00,2.34,19.05,98.01,1.61
15/11/2016 02:00,2.07,19.09,97.99,1.45
15/11/2016 03:00,2.16,18.81,97.99,1.5
15/11/2016 04:00,2.41,18.31,98,1.64
15/11/2016 05:00,2.47,17.98,98.03,1.67
15/11/2016 06:00,2.7,17.46,98.1,1.78
15/11/2016 07:00,3,17.79,98.19,1.8
15/11/2016 08:00,2.73,19.26,98.26,2.44
15/11/2016 09:00,2.22,20.76,98.32,2.09
15/11/2016 10:00,2.08,23.69,98.33,2.01
15/11/2016 11:00,1.91,25.48,98.28,1.92
15/11/2016 12:00,2.72,26.48,98.22,2.63
15/11/2016 13:00,3.36,26.48,98.17,3.22
15/11/2016 14:00,3.81,26.15,98.15,3.62
15/11/2016 15:00,4.17,25.24,98.15,3.84
15/11/2016 16:00,4.86,23.3,98.19,3.16
15/11/2016 17:00,6.01,20.26,98.25,3.03
15/11/2016 18:00,6.67,19.3,98.31,3.51
15/11/2016 19:00,6.82,18.8,98.34,3.86
15/11/2016 20:00,6.97,18.35,98.33,4.08
15/11/2016 21:00,7.26,18.15,98.32,4.62
15/11/2016 22:00,7.27,17.9,98.32,4.88
15/11/2016 23:00,7.16,17.61,98.29,4.93
16/11/2016 00:00,7.24,17.34,98.27,5.13
16/11/2016 01:00,7.25,17.09,98.25,5.27
16/11/2016 02:00,7.18,16.78,98.24,5.27
16/11/2016 03:00,7.04,16.44,98.23,5.23
16/11/2016 04:00,7,16.06,98.23,5.26
16/11/2016 05:00,7.47,15.74,98.26,5.63
16/11/2016 06:00,7.67,15.4,98.31,5.83
16/11/2016 07:00,7.09,15.52,98.36,5.97
16/11/2016 08:00,6.26,16.76,98.39,5.63
16/11/2016 09:00,6.1,19.29,98.42,5.44
16/11/2016 10:00,6.32,21.78,98.42,5.68
16/11/2016 11:00,5.91,23.71,98.38,5.41
16/11/2016 12:00,5.38,24.64,98.3,5.01
16/11/2016 13:00,5.44,24.76,98.23,5.05
16/11/2016 14:00,5.78,24.52,98.19,5.29
16/11/2016 15:00,5.9,23.99,98.15,5.25
16/11/2016 16:00,5.92,22.48,98.16,3.94
16/11/2016 17:00,6.42,19.71,98.2,3.18
16/11/2016 18:00,6.78,18.77,98.25,3.41
16/11/2016 19:00,6.94,18.12,98.29,3.51
16/11/2016 20:00,7.09,17.65,98.31,3.6
16/11/2016 21:00,7.17,17.22,98.32,3.65
16/11/2016 22:00,7.13,16.63,98.31,3.62
16/11/2016 23:00,6.97,16,98.28,3.51
17/11/2016 00:00,6.79,15.42,98.24,3.41
17/11/2016 01:00,6.74,14.71,98.22,3.38
17/11/2016 02:00,6.98,14,98.2,3.53
17/11/2016 03:00,7.25,13.31,98.18,3.81
17/11/2016 04:00,7.34,12.68,98.16,4.04
17/11/2016 05:00,7.25,12.03,98.2,4.08
17/11/2016 06:00,7.19,11.51,98.27,4.13
17/11/2016 07:00,6.66,12.44,98.33,5.48
17/11/2016 08:00,6.46,14.67,98.39,5.58
17/11/2016 09:00,7.89,18.29,98.42,6.96
17/11/2016 10:00,6.87,20.8,98.4,6.23
17/11/2016 11:00,6.39,22.15,98.33,5.82
17/11/2016 12:00,6.41,22.91,98.23,5.85
17/11/2016 13:00,6.61,23.17,98.14,6.03
17/11/2016 14:00,6.89,22.96,98.1,6.22
17/11/2016 15:00,7.17,22.29,98.09,6.33
17/11/2016 16:00,7.24,20.83,98.12,5.39
17/11/2016 17:00,7.48,17.3,98.15,3.75
17/11/2016 18:00,7.71,16.06,98.21,3.83
17/11/2016 19:00,7.65,15.23,98.25,3.79
17/11/2016 20:00,7.29,14.46,98.28,3.65
17/11/2016 21:00,6.55,13.74,98.28,3.42
17/11/2016 22:00,5.51,13.18,98.27,3.11
17/11/2016 23:00,4.43,12.9,98.25,2.7
18/11/2016 00:00,3.77,12.7,98.23,2.41
18/11/2016 01:00,3.76,12.2,98.21,2.41
18/11/2016 02:00,4.27,11.41,98.19,2.64
18/11/2016 03:00,4.89,10.72,98.18,2.88
18/11/2016 04:00,5.21,10.18,98.18,2.96
18/11/2016 05:00,5.07,9.69,98.21,2.88
18/11/2016 06:00,4.68,9.3,98.26,2.73
18/11/2016 07:00,4.06,11.38,98.31,2.73
18/11/2016 08:00,2.81,13.74,98.35,2.66
18/11/2016 09:00,2.27,17.35,98.38,2.09
18/11/2016 10:00,2.85,21.15,98.37,2.56
18/11/2016 11:00,3.83,22.73,98.3,3.51
18/11/2016 12:00,4.6,23.45,98.22,4.24
18/11/2016 13:00,5.19,23.7,98.13,4.77
18/11/2016 14:00,5.71,23.53,98.06,5.19
18/11/2016 15:00,6.05,22.86,98.04,5.38
18/11/2016 16:00,6.17,21.2,98.05,4.31
18/11/2016 17:00,6.5,17.37,98.07,3.34
18/11/2016 18:00,6.64,16.14,98.14,3.45
18/11/2016 19:00,6.45,15.25,98.22,3.39
18/11/2016 20:00,6.06,14.45,98.28,3.29
18/11/2016 21:00,5.56,13.8,98.31,3.15
18/11/2016 22:00,5.12,13.26,98.3,3.01
18/11/2016 23:00,4.77,12.82,98.29,2.88
19/11/2016 00:00,4.35,12.51,98.26,2.72
19/11/2016 01:00,3.85,12.38,98.23,2.48
19/11/2016 02:00,3.39,12.33,98.21,2.24
19/11/2016 03:00,3.15,12.18,98.2,2.11
19/11/2016 04:00,2.89,11.99,98.22,1.97
19/11/2016 05:00,3.12,11.44,98.26,2.09
19/11/2016 06:00,3.37,10.91,98.31,2.22
19/11/2016 07:00,3.34,12.32,98.37,2.03
19/11/2016 08:00,2.68,14.98,98.43,2.5
19/11/2016 09:00,1.8,18.08,98.49,1.61
19/11/2016 10:00,1.74,21.66,98.49,1.52
19/11/2016 11:00,2.3,23.23,98.43,2.06
19/11/2016 12:00,2.82,24.1,98.33,2.6
19/11/2016 13:00,3.13,24.48,98.25,2.9
19/11/2016 14:00,3.25,24.37,98.2,3
19/11/2016 15:00,3.19,23.78,98.18,2.91
19/11/2016 16:00,2.96,21.84,98.18,1.9
19/11/2016 17:00,2.75,19.34,98.21,1.82
19/11/2016 18:00,2.32,18.73,98.26,1.57
19/11/2016 19:00,2.08,18.17,98.3,1.42
19/11/2016 20:00,2.13,17.45,98.32,1.48
19/11/2016 21:00,2.62,16.44,98.31,1.81
19/11/2016 22:00,3.18,15.36,98.29,2.16
19/11/2016 23:00,3.62,14.45,98.27,2.4
20/11/2016 00:00,4.15,13.54,98.24,2.68
20/11/2016 01:00,4.67,12.71,98.19,2.94
20/11/2016 02:00,4.93,12.15,98.17,3.05
20/11/2016 03:00,5.22,11.66,98.13,3.16
20/11/2016 04:00,5.39,11.27,98.12,3.22
20/11/2016 05:00,5.57,10.94,98.15,3.28
20/11/2016 06:00,5.55,10.65,98.2,3.25
20/11/2016 07:00,5.37,12.73,98.26,2.87
20/11/2016 08:00,4.28,16.11,98.31,3.82
20/11/2016 09:00,2.96,19.12,98.35,2.83
20/11/2016 10:00,2.22,22.94,98.34,2.15
20/11/2016 11:00,1.71,24.43,98.28,1.67
20/11/2016 12:00,1.49,25.28,98.18,1.48
20/11/2016 13:00,1.23,25.66,98.09,1.25
20/11/2016 14:00,1.05,25.6,98.03,1.08
20/11/2016 15:00,1.09,25.06,98.01,1.08
20/11/2016 16:00,1.29,23.17,98.02,0.91
20/11/2016 17:00,1.29,21.26,98.04,0.94
20/11/2016 18:00,0.88,20.52,98.08,0.65
20/11/2016 19:00,0.43,19.81,98.14,0.29
20/11/2016 20:00,0.82,19.01,98.18,0.59
20/11/2016 21:00,2.13,17.61,98.2,1.49
20/11/2016 22:00,3.68,15.71,98.2,2.42
20/11/2016 23:00,5.14,14.26,98.18,3.14
21/11/2016 00:00,6.2,13.47,98.14,3.54
21/11/2016 01:00,6.9,12.97,98.12,3.74
21/11/2016 02:00,7.31,12.59,98.09,3.84
21/11/2016 03:00,7.49,12.23,98.06,3.86
21/11/2016 04:00,7.47,11.84,98.05,3.82
21/11/2016 05:00,7.51,11.51,98.08,3.81
21/11/2016 06:00,7.72,11.23,98.12,3.85
21/11/2016 07:00,7.65,13.19,98.15,4.79
21/11/2016 08:00,6.2,15.7,98.19,5.62
21/11/2016 09:00,5.85,18.99,98.2,5.21
21/11/2016 10:00,7.02,22.96,98.2,6.2
21/11/2016 11:00,7.14,25.07,98.16,6.41
21/11/2016 12:00,6.86,26.05,98.07,6.19
21/11/2016 13:00,6.56,26.44,97.97,5.91
21/11/2016 14:00,6.29,26.35,97.93,5.62
21/11/2016 15:00,6.22,25.67,97.9,5.37
21/11/2016 16:00,6.37,23.37,97.9,3.54
21/11/2016 17:00,7.12,19.99,97.93,3.63
21/11/2016 18:00,7.93,18.99,97.97,3.95
21/11/2016 19:00,8.46,18.45,98.04,4.17
21/11/2016 20:00,8.84,18.44,98.07,4.46
21/11/2016 21:00,9.15,18.39,98.06,4.86
21/11/2016 22:00,9.3,18.27,98,5.17
21/11/2016 23:00,9.16,17.92,97.97,5.15
22/11/2016 00:00,9.14,17.62,97.92,5.25
22/11/2016 01:00,9.17,17.43,97.86,5.49
22/11/2016 02:00,9.19,17.07,97.8,5.57
22/11/2016 03:00,9.13,16.62,97.77,5.54
22/11/2016 04:00,9.24,15.8,97.77,5.41
22/11/2016 05:00,9.53,15.21,97.79,5.75
22/11/2016 06:00,9.53,14.63,97.85,6.04
22/11/2016 07:00,8.88,15.09,97.89,6.93
22/11/2016 08:00,7.54,17,97.91,6.72
22/11/2016 09:00,9.33,20.62,97.95,7.82
22/11/2016 10:00,10.65,23.8,97.91,9.19
22/11/2016 11:00,10.96,25.67,97.83,9.49
22/11/2016 12:00,11.01,26.65,97.7,9.54
22/11/2016 13:00,11.1,26.99,97.61,9.55
22/11/2016 14:00,11.05,26.8,97.54,9.38
22/11/2016 15:00,10.64,25.86,97.51,8.63
22/11/2016 16:00,9.38,24.23,97.55,6.43
22/11/2016 17:00,8.46,22.15,97.61,4.56
22/11/2016 18:00,8.09,21.24,97.65,4.16
22/11/2016 19:00,8.17,20.86,97.69,4.31
22/11/2016 20:00,8.24,20.57,97.72,4.52
22/11/2016 21:00,8.6,20.33,97.73,5.17
22/11/2016 22:00,8.82,19.99,97.77,6.04
22/11/2016 23:00,8.56,19.24,97.8,6.42
23/11/2016 00:00,7.67,18.3,97.78,5.99
23/11/2016 01:00,6.83,17.68,97.73,5.35
23/11/2016 02:00,6.61,17.4,97.67,4.99
23/11/2016 03:00,6.14,17.31,97.66,4.4
23/11/2016 04:00,5.75,17.29,97.68,3.86
23/11/2016 05:00,5.95,17.23,97.7,3.7
23/11/2016 06:00,6.57,17.25,97.75,4.25
23/11/2016 07:00,6.6,17.8,97.8,5.27
23/11/2016 08:00,6.68,19,97.84,5.72
23/11/2016 09:00,7.54,20.53,97.89,6.51
23/11/2016 10:00,7.91,21.46,97.9,6.86
23/11/2016 11:00,8.35,22.01,97.87,7.25
23/11/2016 12:00,8.84,22.43,97.82,7.67
23/11/2016 13:00,9.2,22.59,97.78,7.93
23/11/2016 14:00,9.53,22.83,97.77,8.21
23/11/2016 15:00,9.39,22.46,97.77,7.94
23/11/2016 16:00,8.13,21.45,97.78,6.35
23/11/2016 17:00,6.92,19.91,97.8,4.08
23/11/2016 18:00,6.53,19.01,97.84,3.52
23/11/2016 19:00,6.77,18.44,97.88,3.69
23/11/2016 20:00,6.83,17.91,97.92,3.93
23/11/2016 21:00,7.05,17.36,97.95,4.22
23/11/2016 22:00,7.52,16.58,97.97,4.43
23/11/2016 23:00,7.9,16.22,97.97,5
24/11/2016 00:00,8.02,15.97,97.95,5.31
24/11/2016 01:00,7.89,15.77,97.95,5.41
24/11/2016 02:00,7.6,15.75,97.93,5.44
24/11/2016 03:00,6.91,15.37,97.92,4.85
24/11/2016 04:00,6.19,14.73,97.94,3.98
24/11/2016 05:00,5.37,14.06,97.97,3
24/11/2016 06:00,4.62,13.76,98.02,2.42
24/11/2016 07:00,3.75,14.15,98.06,2.82
24/11/2016 08:00,3.12,14.84,98.12,2.8
24/11/2016 09:00,4.03,16.44,98.16,3.47
24/11/2016 10:00,4.73,18.03,98.19,4.19
24/11/2016 11:00,4.91,18.88,98.15,4.41
24/11/2016 12:00,4.97,19.43,98.11,4.47
24/11/2016 13:00,4.81,20.1,98.04,4.34
24/11/2016 14:00,4.7,20.3,98.02,4.23
24/11/2016 15:00,4.69,19.97,98.01,4.14
24/11/2016 16:00,4.65,18.44,98.02,2.87
24/11/2016 17:00,4.93,15.53,98.05,2.8
24/11/2016 18:00,5.33,15.23,98.11,2.89
24/11/2016 19:00,5.55,14.69,98.16,2.97
24/11/2016 20:00,5.86,14.21,98.17,3.07
24/11/2016 21:00,6.18,14.08,98.19,3.11
24/11/2016 22:00,6.06,13.69,98.18,3.05
24/11/2016 23:00,6.14,13.33,98.16,3.06
25/11/2016 00:00,5.93,12.89,98.13,2.97
25/11/2016 01:00,5.63,12.58,98.12,2.82
25/11/2016 02:00,5.11,12.37,98.1,2.58
25/11/2016 03:00,4.43,11.98,98.08,2.39
25/11/2016 04:00,3.54,11.8,98.07,2.07
25/11/2016 05:00,2.47,11.82,98.09,1.6
25/11/2016 06:00,1.78,11.81,98.13,1.24
25/11/2016 07:00,1.76,12.32,98.18,1.17
25/11/2016 08:00,2.1,14.3,98.21,1.98
25/11/2016 09:00,2.09,17.81,98.22,2.03
25/11/2016 10:00,2.95,21.08,98.2,2.75
25/11/2016 11:00,3.93,22.46,98.13,3.66
25/11/2016 12:00,4.99,23.17,98.05,4.59
25/11/2016 13:00,5.4,23.44,97.95,4.94
25/11/2016 14:00,5.64,23.24,97.89,5.11
25/11/2016 15:00,5.86,22.57,97.87,5.17
